fibonacci 1:
0	0.0
1	1.0
2	1.0
3	2.0
4	3.0
5	5.0
6	8.0
7	13.0
8	21.0
9	34.0
10	55.0
11	89.0
12	144.0
13	233.0
14	377.0
15	610.0
16	987.0
17	1597.0
18	2584.0
19	4181.0
20	6765.0
21	10946.0
22	17711.0
23	28657.0
24	46368.0
25	75025.0
26	121393.0
27	196418.0
28	317811.0
29	514229.0
30	832040.0
31	1346269.0
32	2178309.0
33	3524578.0
34	5702887.0
35	9227465.0
36	1.4930352E7
37	2.4157817E7
38	3.9088169E7
39	6.3245986E7
40	1.02334155E8
41	1.65580141E8
42	2.67914296E8
43	4.33494437E8
44	7.01408733E8
45	1.13490317E9
46	1.836311903E9
47	2.971215073E9
48	4.807526976E9
49	7.778742049E9
50	1.2586269025E10
51	2.0365011074E10
52	3.2951280099E10
53	5.3316291173E10
54	8.6267571272E10
55	1.39583862445E11
56	2.25851433717E11
57	3.65435296162E11
58	5.91286729879E11
59	9.56722026041E11
60	1.54800875592E12
61	2.504730781961E12
62	4.052739537881E12
63	6.557470319842E12
64	1.0610209857723E13
65	1.7167680177565E13
66	2.7777890035288E13
67	4.4945570212853E13
68	7.2723460248141E13
69	1.17669030460994E14
70	1.90392490709135E14
71	3.08061521170129E14
72	4.98454011879264E14
73	8.06515533049393E14
74	1.304969544928657E15
75	2.11148507797805E15
76	3.416454622906707E15
77	5.527939700884757E15
78	8.944394323791464E15
79	1.447233402467622E16
80	2.3416728348467684E16
81	3.7889062373143904E16
82	6.1305790721611584E16
83	9.9194853094755488E16
84	1.60500643816367072E17
85	2.5969549691112256E17
86	4.2019614072748966E17
87	6.7989163763861222E17
88	1.10008777836610189E18
89	1.77997941600471398E18
90	2.880067194370816E18
91	4.6600466103755305E18
92	7.5401138047463465E18
93	1.2200160415121877E19
94	1.9740274219868226E19
95	3.19404346349901E19
96	5.168070885485833E19
97	8.362114348984843E19
98	1.3530185234470676E20
99	2.189229958345552E20
100	3.54224848179262E20

fibonacci 2:
10	55.0
