0	0
1	1
2	1
3	2
4	3
5	5
6	8
7	13
8	21
9	34
10	55
11	89
12	144
13	233
14	377
15	610
16	987
17	1597
18	2584
19	4181
20	6765
21	10946
22	17711
23	28657
24	46368
25	75025
26	121393
27	196418
28	317811
29	514229
30	832040
31	1346269
32	2178309
33	3524578
34	5702887
35	9227465
36	14930352
37	24157817
38	39088169
39	63245986
40	102334155
41	165580141
42	267914296
43	433494437
44	701408733
45	1134903170
46	1836311903
47	2971215073
48	4807526976
49	7778742049
50	12586269025
51	20365011074
52	32951280099
53	53316291173
54	86267571272
55	139583862445
56	225851433717
57	365435296162
58	591286729879
59	956722026041
60	1548008755920
61	2504730781961
62	4052739537881
63	6557470319842
64	10610209857723
65	17167680177565
66	27777890035288
67	44945570212853
68	72723460248141
69	1.1766903046099e+014
70	1.9039249070914e+014
71	3.0806152117013e+014
72	4.9845401187926e+014
73	8.0651553304939e+014
74	1.3049695449287e+015
75	2.1114850779781e+015
76	3.4164546229067e+015
77	5.5279397008848e+015
78	8.9443943237915e+015
79	1.4472334024676e+016
80	2.3416728348468e+016
81	3.7889062373144e+016
82	6.1305790721612e+016
83	9.9194853094755e+016
84	1.6050064381637e+017
85	2.5969549691112e+017
86	4.2019614072749e+017
87	6.7989163763861e+017
88	1.1000877783661e+018
89	1.7799794160047e+018
90	2.8800671943708e+018
91	4.6600466103755e+018
92	7.5401138047463e+018
93	1.2200160415122e+019
94	1.9740274219868e+019
95	3.194043463499e+019
96	5.1680708854858e+019
97	8.3621143489848e+019
98	1.3530185234471e+020
99	2.1892299583456e+020
100	3.5422484817926e+020
