0	193
1	163
2	183
3	181
4	183
5	176
6	171
7	182
8	162
9	166
10	190
11	195
12	185
13	193
14	189
15	194
16	198
17	169
18	171
19	181
20	190
21	173
22	181
23	180
24	167
25	192
26	187
27	191
28	170
29	187
30	193
31	179
32	167
33	175
34	188
35	166
36	160
37	173
38	184
39	191
40	198
41	180
42	197
43	167
44	167
45	181
46	171
47	182
48	162
49	166
50	162
51	188
52	161
53	170
54	188
55	181
56	164
57	178
58	174
59	176
60	199
61	162
62	177
63	180
64	193
65	178
66	199
67	192
68	197
69	199
70	169
71	173
72	182
73	198
74	190
75	177
76	180
77	180
78	165
79	179
80	163
81	165
82	195
83	183
84	178
85	183
86	192
87	189
88	185
89	162
90	196
91	194
92	195
93	174
94	199
95	170
96	171
97	177
98	198
99	175
100	187
101	196
102	186
103	171
104	184
105	160
106	162
107	183
108	177
109	178
110	168
111	166
112	199
113	177
114	177
115	169
116	166
117	160
118	182
119	183
120	184
121	188
122	168
123	176
124	179
125	171
126	176
127	166
128	193
129	199
130	189
131	193
132	166
133	198
134	174
135	189
136	175
137	175
138	191
139	195
140	173
141	187
142	168
143	169
144	176
145	182
146	177
147	190
148	192
149	193
150	194
151	182
152	199
153	181
154	198
155	166
156	179
157	165
158	184
159	173
160	199
161	160
162	190
163	168
164	185
165	194
166	162
167	192
168	198
169	175
170	176
171	193
172	170
173	195
174	169
175	186
176	172
177	161
178	165
179	196
180	189
181	189
182	168
183	184
184	185
185	184
186	195
187	178
188	190
189	192
190	179
191	164
192	185
193	169
194	191
195	176
196	169
197	180
198	170
199	166
200	163
201	195
202	193
203	182
204	164
205	166
206	191
207	163
208	189
209	173
210	171
211	197
212	168
213	186
214	171
215	160
216	177
217	177
218	186
219	166
220	160
221	160
222	181
223	166
224	163
225	173
226	179
227	175
228	185
229	161
230	178
231	197
232	193
233	183
234	183
235	174
236	192
237	168
238	173
239	178
240	193
241	198
242	167
243	181
244	198
245	179
246	160
247	171
248	165
249	197
250	191
251	190
252	183
253	192
254	193
255	167
256	194
257	169
258	182
259	175
260	197
261	187
262	190
263	184
264	164
265	176
266	188
267	165
268	177
269	172
270	192
271	162
272	162
273	185
274	195
275	170
276	171
277	187
278	179
279	171
280	184
281	176
282	191
283	168
284	172
285	182
286	172
287	163
288	192
289	176
290	181
291	180
292	195
293	174
294	169
295	179
296	175
297	193
298	174
299	182
average =	179.71666666666667
modus =	193
median =	179.5
