1	400
2	459
3	255
4	241
5	411
6	312
7	323
8	357
9	395
10	388
11	271
12	377
13	373
14	351
15	368
16	264
17	301
18	352
19	376
20	403
21	303
22	331
23	416
24	278
25	288
26	438
27	345
28	351
29	397
30	364
31	296
32	255
33	280
34	397
35	404
36	311
37	291
38	333
39	313
40	443
41	276
42	337
43	428
44	351
45	317
46	310
47	329
48	316
49	264
50	368
51	250
52	421
53	342
54	430
55	389
56	366
57	230
58	412
59	349
60	330
61	324
62	349
63	363
64	402
65	298
66	254
67	222
68	245
69	304
70	317
71	332
72	275
73	333
74	319
75	283
76	296
77	387
78	322
79	432
80	266
81	309
82	322
83	321
84	337
85	266
86	358
87	333
88	379
89	373
90	342
91	398
92	257
93	293
94	280
95	288
96	251
97	245
98	377
99	260
100	308
332.46 * 10 euro gemiddeld uitgegeven
