1	160
2	182
3	167
4	192
5	183
6	179
7	174
8	195
9	192
10	189
11	166
12	194
13	188
14	180
15	172
16	160
17	163
18	174
19	165
20	166
21	199
22	177
23	164
24	160
25	160
26	175
27	181
28	182
29	184
30	184
31	166
32	186
33	178
34	174
35	162
36	184
37	191
38	192
39	180
40	172
41	195
42	189
43	198
44	197
45	181
46	165
47	178
48	169
49	194
50	168
51	191
52	193
53	199
54	199
55	184
56	175
57	170
58	171
59	193
60	160
61	175
62	163
63	187
64	162
65	160
66	196
67	171
68	170
69	183
70	187
71	193
72	189
73	179
74	168
75	189
76	178
77	178
78	197
79	189
80	164
81	183
82	175
83	189
84	184
85	182
86	174
87	166
88	169
89	177
90	192
91	180
92	199
93	190
94	173
95	166
96	186
97	179
98	162
99	187
100	180
101	165
102	197
103	165
104	196
105	187
106	172
107	177
108	162
109	198
110	187
111	166
112	195
113	192
114	183
115	167
116	167
117	192
118	179
119	166
120	180
121	189
122	176
123	171
124	182
125	187
126	190
127	188
128	179
129	164
130	174
131	193
132	161
133	180
134	186
135	177
136	164
137	197
138	196
139	181
140	173
141	178
142	174
143	193
144	172
145	178
146	170
147	199
148	171
149	189
150	182
151	167
152	190
153	193
154	175
155	180
156	195
157	161
158	199
159	182
160	162
161	181
162	167
163	193
164	185
165	186
166	167
167	193
168	164
169	164
170	189
171	172
172	197
173	171
174	173
175	165
176	189
177	193
178	188
179	184
180	189
181	170
182	165
183	160
184	162
185	192
186	194
187	168
188	164
189	182
190	160
191	164
192	178
193	190
194	187
195	181
196	162
197	177
198	168
199	187
200	171
201	177
202	169
203	183
204	181
205	185
206	166
207	180
208	198
209	187
210	196
211	167
212	173
213	167
214	199
215	178
216	199
217	163
218	185
219	163
220	177
221	197
222	161
223	195
224	171
225	169
226	190
227	176
228	168
229	185
230	184
231	178
232	178
233	183
234	185
235	194
236	193
237	184
238	188
239	182
240	175
241	167
242	189
243	182
244	196
245	169
246	167
247	184
248	187
249	183
250	174
251	179
252	163
253	189
254	184
255	184
256	187
257	192
258	165
259	183
260	194
261	196
262	184
263	189
264	161
265	186
266	199
267	172
268	182
269	172
270	166
271	164
272	194
273	194
274	189
275	166
276	173
277	163
278	163
279	185
280	192
281	181
282	177
283	176
284	171
285	178
286	180
287	166
288	172
289	189
290	172
291	193
292	198
293	194
294	189
295	172
296	197
297	165
298	162
299	191
300	180
variance =	128.71638888889
standard deviation =	11.34532453872
